account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label,anomaly_score,cluster,cluster_tier,anomaly_tier
acct_000183,65.0,9.0,5.0,4.0,8.0,0.446,188070.2,3.0,1.15,Potential Abuse,Potential Abuse,0.4889311519171165,2,Potential Abuse,Safe
acct_000184,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.23,Safe,Safe,0.45248754765415466,0,Safe,Safe
acct_000185,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.69,Safe,Safe,0.4295855335661419,0,Safe,Safe
acct_000186,32.0,2.0,1.0,2.0,2.0,0.969,662.6,2.0,0.54,Safe,Potential Abuse,0.4759259539326856,0,Safe,Safe
acct_000187,42.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.74,Safe,Safe,0.4359958167318528,0,Safe,Safe
acct_000188,82.0,7.0,6.0,6.0,6.0,0.476,551775.2,3.0,1.4,Potential Abuse,Potential Abuse,0.4734198756703753,2,Potential Abuse,Safe
acct_000189,33.0,3.0,2.0,3.0,3.0,0.939,278.4,2.0,0.57,Safe,Potential Abuse,0.5150951397929938,0,Safe,Potential Abuse
acct_000190,72.0,3.0,3.0,3.0,3.0,0.972,714.0,2.0,1.21,Safe,Potential Abuse,0.4821935859482441,0,Safe,Safe
acct_000191,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe,0.4280879097138274,0,Safe,Safe
acct_000192,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.47,Safe,Safe,0.44666958266127466,0,Safe,Safe
acct_000193,48.0,2.0,2.0,1.0,1.0,0.562,0.0,2.0,0.83,Safe,Safe,0.4398535626957986,0,Safe,Safe
acct_000194,80.0,3.0,2.0,2.0,2.0,0.562,5208.1,2.0,1.38,Safe,Potential Abuse,0.45796342537847584,0,Safe,Safe
acct_000195,64.0,4.0,1.0,4.0,4.0,0.953,4325.0,2.0,1.11,Safe,Potential Abuse,0.5351986794280692,0,Safe,Potential Abuse
acct_000196,49.0,2.0,3.0,2.0,2.0,0.98,6305.9,3.0,0.84,Safe,Potential Abuse,0.4828210256778468,0,Safe,Safe
acct_000197,222.0,77.0,8.0,16.0,20.0,0.153,1000465.4,7.0,3.77,Abusive,Abusive,0.5655508289841809,1,Abusive,Potential Abuse
acct_000198,34.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe,0.43377690349976156,0,Safe,Safe
acct_000199,81.0,6.0,3.0,4.0,5.0,0.519,85033.8,3.0,1.37,Safe,Potential Abuse,0.4551961669951761,2,Potential Abuse,Safe
acct_000200,40.0,2.0,1.0,1.0,1.0,0.55,0.0,1.0,0.68,Safe,Safe,0.5042861257781123,0,Safe,Potential Abuse
acct_000201,32.0,2.0,3.0,1.0,2.0,0.969,252.0,2.0,0.56,Safe,Safe,0.4877313997483074,0,Safe,Safe
acct_000202,49.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe,0.41992812475113683,0,Safe,Safe
acct_000203,82.0,8.0,3.0,7.0,7.0,0.476,353693.1,3.0,1.39,Potential Abuse,Potential Abuse,0.47095886039373314,2,Potential Abuse,Safe
acct_000204,80.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe,0.4602420617341007,0,Safe,Safe
acct_000205,64.0,7.0,3.0,6.0,6.0,0.5,62885.5,3.0,1.09,Potential Abuse,Potential Abuse,0.47153802303436304,2,Potential Abuse,Safe
acct_000206,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe,0.4642899593193601,0,Safe,Safe
acct_000207,61.0,6.0,6.0,4.0,5.0,0.492,121036.9,3.0,1.03,Potential Abuse,Potential Abuse,0.47575471491091303,2,Potential Abuse,Safe
acct_000208,24.0,2.0,1.0,1.0,1.0,0.542,0.0,1.0,0.42,Safe,Safe,0.5246541074410191,0,Safe,Potential Abuse
acct_000209,80.0,2.0,1.0,2.0,2.0,0.988,540.0,2.0,1.37,Safe,Potential Abuse,0.45722234912407544,0,Safe,Safe
acct_000210,24.0,2.0,1.0,1.0,2.0,0.958,628.4,1.0,0.43,Safe,Safe,0.5523775123227022,0,Safe,Potential Abuse
acct_000211,48.0,2.0,2.0,2.0,2.0,0.979,1872.8,2.0,0.83,Safe,Potential Abuse,0.43120004002025886,0,Safe,Safe
acct_000212,80.0,2.0,1.0,2.0,2.0,0.988,9591.1,2.0,1.38,Safe,Potential Abuse,0.4731257802893597,0,Safe,Safe
acct_000213,112.0,8.0,3.0,6.0,6.0,0.518,100158.0,4.0,1.93,Potential Abuse,Potential Abuse,0.49867265569306835,2,Potential Abuse,Safe
acct_000214,56.0,2.0,3.0,1.0,1.0,0.536,0.0,2.0,0.97,Safe,Safe,0.4578666218397449,0,Safe,Safe
acct_000215,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.54,Safe,Safe,0.4842338517363249,0,Safe,Safe
acct_000216,32.0,2.0,3.0,1.0,1.0,0.531,0.0,2.0,0.54,Safe,Safe,0.46405414602825656,0,Safe,Safe
acct_000217,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.2,Safe,Safe,0.45071311106121414,0,Safe,Safe
acct_000218,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe,0.43216001680720706,0,Safe,Safe
acct_000219,48.0,2.0,3.0,2.0,2.0,0.979,2180.9,2.0,0.83,Safe,Potential Abuse,0.4369648772176466,0,Safe,Safe
acct_000220,98.0,13.0,5.0,8.0,9.0,0.52,319775.1,5.0,1.65,Potential Abuse,Abusive,0.5377495316510293,2,Potential Abuse,Potential Abuse
acct_000221,34.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe,0.43393052665221976,0,Safe,Safe
acct_000222,64.0,2.0,2.0,2.0,2.0,0.984,252.2,2.0,1.11,Safe,Potential Abuse,0.43617619984831296,0,Safe,Safe
acct_000223,48.0,3.0,2.0,2.0,2.0,0.562,440.3,2.0,0.86,Safe,Potential Abuse,0.4389194618625853,0,Safe,Safe
acct_000224,53.0,6.0,5.0,4.0,4.0,0.528,7546.8,2.0,0.9,Potential Abuse,Potential Abuse,0.5077154223054212,2,Potential Abuse,Potential Abuse
acct_000225,375.0,110.0,9.0,16.0,20.0,0.192,965670.0,7.0,6.27,Abusive,Abusive,0.6166176210963155,1,Abusive,Abusive
acct_000226,64.0,2.0,3.0,2.0,2.0,0.984,307.7,2.0,1.15,Safe,Potential Abuse,0.43614481453489246,0,Safe,Safe
acct_000227,52.0,4.0,6.0,4.0,4.0,0.577,1662.4,3.0,0.94,Potential Abuse,Potential Abuse,0.5201618991822243,2,Potential Abuse,Potential Abuse
acct_000228,64.0,3.0,5.0,3.0,3.0,0.547,334213.3,3.0,1.12,Potential Abuse,Potential Abuse,0.4947811840855303,2,Potential Abuse,Safe
acct_000229,57.0,2.0,3.0,2.0,2.0,0.982,32404.4,2.0,1.0,Safe,Potential Abuse,0.45866824694466324,0,Safe,Safe
acct_000230,32.0,2.0,2.0,1.0,1.0,0.969,0.0,1.0,0.56,Safe,Safe,0.5017429846146159,0,Safe,Potential Abuse
acct_000231,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.73,Safe,Safe,0.4348918177421582,0,Safe,Safe
acct_000232,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.59,Safe,Safe,0.4881688922842668,0,Safe,Safe
acct_000233,74.0,2.0,2.0,1.0,1.0,0.608,0.0,2.0,1.25,Safe,Safe,0.4652401903709022,0,Safe,Safe
acct_000234,54.0,7.0,5.0,4.0,4.0,0.296,15086.4,3.0,0.94,Potential Abuse,Potential Abuse,0.5215284084046198,2,Potential Abuse,Potential Abuse
acct_000235,104.0,15.0,6.0,8.0,9.0,0.26,339354.8,3.0,1.8,Potential Abuse,Abusive,0.5518009630286456,2,Potential Abuse,Potential Abuse
acct_000236,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4970022351859962,0,Safe,Safe
acct_000237,47.0,5.0,3.0,3.0,3.0,0.404,431501.8,3.0,0.83,Potential Abuse,Potential Abuse,0.5035566999703551,2,Potential Abuse,Potential Abuse
acct_000238,108.0,10.0,5.0,5.0,6.0,0.407,839470.9,3.0,1.81,Potential Abuse,Potential Abuse,0.5017408341829513,2,Potential Abuse,Potential Abuse
acct_000239,42.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.75,Safe,Safe,0.4226855703618809,0,Safe,Safe
acct_000240,41.0,3.0,3.0,3.0,3.0,0.951,5168.6,2.0,0.69,Safe,Potential Abuse,0.4970494555549057,0,Safe,Safe
acct_000241,32.0,2.0,1.0,1.0,1.0,0.656,0.0,2.0,0.6,Safe,Safe,0.47936653194349943,0,Safe,Safe
acct_000242,57.0,2.0,3.0,1.0,1.0,0.509,0.0,2.0,1.0,Safe,Safe,0.46315583254127485,0,Safe,Safe
acct_000243,68.0,2.0,3.0,2.0,2.0,0.985,347.2,2.0,1.16,Safe,Potential Abuse,0.4370992139245158,0,Safe,Safe
acct_000244,83.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.43,Safe,Potential Abuse,0.5358281096303625,0,Safe,Potential Abuse
acct_000245,73.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.24,Safe,Safe,0.4402104655380014,0,Safe,Safe
acct_000246,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe,0.4275132220426005,0,Safe,Safe
acct_000247,33.0,3.0,2.0,2.0,2.0,0.939,2067.6,2.0,0.59,Safe,Potential Abuse,0.4801003052499009,0,Safe,Safe
acct_000248,75.0,8.0,3.0,5.0,6.0,0.48,131717.9,3.0,1.4,Potential Abuse,Potential Abuse,0.46000565221350254,2,Potential Abuse,Safe
acct_000249,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.12,Safe,Safe,0.4358377464293866,0,Safe,Safe
acct_000250,96.0,9.0,6.0,5.0,6.0,0.396,313276.2,3.0,1.62,Potential Abuse,Potential Abuse,0.48817582839927176,2,Potential Abuse,Safe
acct_000251,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.41671036312851095,0,Safe,Safe
acct_000252,24.0,2.0,3.0,1.0,1.0,0.667,0.0,2.0,0.44,Safe,Safe,0.49245407772627753,0,Safe,Safe
acct_000253,82.0,6.0,3.0,5.0,5.0,0.939,40063.2,2.0,1.44,Safe,Potential Abuse,0.5305730605637555,2,Potential Abuse,Potential Abuse
acct_000254,56.0,2.0,1.0,1.0,1.0,0.536,0.0,2.0,0.95,Safe,Safe,0.45966043856111743,0,Safe,Safe
acct_000255,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4424089663808889,0,Safe,Safe
acct_000256,40.0,3.0,1.0,3.0,3.0,0.95,476.4,1.0,0.68,Safe,Potential Abuse,0.5499161577295116,0,Safe,Potential Abuse
acct_000257,60.0,2.0,2.0,1.0,1.0,0.55,0.0,2.0,1.03,Safe,Safe,0.44389437688708966,0,Safe,Safe
acct_000258,102.0,10.0,6.0,7.0,8.0,0.422,931411.7,4.0,1.77,Potential Abuse,Potential Abuse,0.5108142146143854,2,Potential Abuse,Potential Abuse
acct_000259,56.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,Safe,Potential Abuse,0.49612059036811534,0,Safe,Safe
acct_000260,73.0,2.0,2.0,1.0,1.0,0.986,0.0,2.0,1.25,Safe,Safe,0.47154978302340483,0,Safe,Safe
acct_000261,58.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.06,Safe,Safe,0.4378937433989995,0,Safe,Safe
acct_000262,103.0,5.0,5.0,3.0,3.0,0.524,704490.2,6.0,1.75,Potential Abuse,Abusive,0.5660453548942519,2,Potential Abuse,Potential Abuse
acct_000263,100.0,11.0,4.0,5.0,5.0,0.45,535723.8,4.0,1.8,Potential Abuse,Potential Abuse,0.4982597205656193,2,Potential Abuse,Safe
acct_000264,73.0,2.0,2.0,1.0,1.0,0.548,0.0,2.0,1.24,Safe,Safe,0.4579154756430366,0,Safe,Safe
acct_000265,291.0,90.0,6.0,15.0,19.0,0.237,931411.7,10.0,4.88,Abusive,Abusive,0.6474638088282496,1,Abusive,Abusive
acct_000266,66.0,9.0,5.0,8.0,8.0,0.47,291699.4,4.0,1.14,Potential Abuse,Abusive,0.498716663988602,2,Potential Abuse,Safe
acct_000267,82.0,3.0,3.0,2.0,2.0,0.573,2306.8,3.0,1.41,Safe,Potential Abuse,0.47378434443030737,0,Safe,Safe
acct_000268,345.0,123.0,7.0,16.0,20.0,0.096,996402.1,12.0,5.77,Abusive,Abusive,0.6387991998146428,1,Abusive,Abusive
acct_000269,66.0,3.0,3.0,1.0,1.0,0.545,0.0,2.0,1.1,Safe,Potential Abuse,0.49244926661486543,0,Safe,Safe
acct_000270,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe,0.4160271382051602,0,Safe,Safe
acct_000271,49.0,7.0,6.0,4.0,4.0,0.429,49400.1,3.0,0.91,Potential Abuse,Potential Abuse,0.5026589948306539,2,Potential Abuse,Potential Abuse
acct_000272,48.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.41751176097014175,0,Safe,Safe
acct_000273,32.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe,0.43005896258875864,0,Safe,Safe
acct_000274,86.0,11.0,3.0,7.0,7.0,0.523,600997.5,3.0,1.47,Potential Abuse,Potential Abuse,0.4881318548126901,2,Potential Abuse,Safe
acct_000275,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.54,Safe,Safe,0.44326196147714203,0,Safe,Safe
acct_000276,70.0,11.0,6.0,7.0,7.0,0.443,931411.7,4.0,1.23,Potential Abuse,Potential Abuse,0.513051178810611,2,Potential Abuse,Potential Abuse
acct_000277,49.0,2.0,3.0,2.0,2.0,0.98,672.8,2.0,0.91,Safe,Potential Abuse,0.4297750398958909,0,Safe,Safe
acct_000278,269.0,91.0,12.0,16.0,20.0,0.156,1112232.4,11.0,4.61,Abusive,Abusive,0.6061700018879973,1,Abusive,Abusive
acct_000279,236.0,83.0,15.0,16.0,20.0,0.233,1112232.4,8.0,3.95,Abusive,Abusive,0.626497134474529,1,Abusive,Abusive
acct_000280,73.0,6.0,3.0,4.0,4.0,0.288,103281.6,3.0,1.23,Potential Abuse,Potential Abuse,0.49553087766659903,2,Potential Abuse,Safe
acct_000281,41.0,5.0,6.0,3.0,3.0,0.268,17585.1,3.0,0.72,Potential Abuse,Potential Abuse,0.5594024429795987,2,Potential Abuse,Potential Abuse
acct_000282,81.0,8.0,5.0,5.0,5.0,0.444,13898.1,4.0,1.41,Potential Abuse,Potential Abuse,0.49378359945198025,2,Potential Abuse,Safe
acct_000283,63.0,6.0,4.0,4.0,4.0,0.302,272093.1,3.0,1.06,Potential Abuse,Potential Abuse,0.4947660409842355,2,Potential Abuse,Safe
acct_000284,58.0,6.0,5.0,3.0,4.0,0.517,744502.0,3.0,1.03,Potential Abuse,Potential Abuse,0.491333855348981,2,Potential Abuse,Safe
acct_000285,57.0,3.0,2.0,2.0,2.0,0.579,2264.7,2.0,1.03,Safe,Potential Abuse,0.4395836736732089,0,Safe,Safe
acct_000286,56.0,2.0,3.0,2.0,2.0,0.982,45.2,2.0,0.94,Safe,Potential Abuse,0.455295759350568,0,Safe,Safe
acct_000287,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4970022351859962,0,Safe,Safe
acct_000288,80.0,2.0,1.0,2.0,2.0,0.988,17628.9,3.0,1.35,Safe,Potential Abuse,0.5009721343039611,0,Safe,Potential Abuse
acct_000289,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.49,Safe,Safe,0.49484042336248424,0,Safe,Safe
acct_000290,48.0,8.0,4.0,5.0,5.0,0.438,82722.4,3.0,0.81,Potential Abuse,Potential Abuse,0.48093304013146254,2,Potential Abuse,Safe
acct_000291,48.0,3.0,3.0,2.0,2.0,0.542,4772.7,2.0,0.82,Safe,Potential Abuse,0.4463219125532021,0,Safe,Safe
acct_000292,41.0,2.0,3.0,2.0,2.0,0.976,1371.3,3.0,0.73,Safe,Potential Abuse,0.48822881618110514,0,Safe,Safe
acct_000293,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.39,Safe,Safe,0.48365323835277513,0,Safe,Safe
acct_000294,216.0,63.0,15.0,16.0,20.0,0.199,568601.4,6.0,3.65,Abusive,Abusive,0.6456628070321984,1,Abusive,Abusive
acct_000295,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4424089663808889,0,Safe,Safe
acct_000296,73.0,3.0,2.0,2.0,3.0,0.973,1692.9,2.0,1.24,Safe,Potential Abuse,0.4694814112459234,0,Safe,Safe
acct_000297,32.0,2.0,2.0,2.0,2.0,0.969,111.0,1.0,0.56,Safe,Potential Abuse,0.5129688512990952,0,Safe,Potential Abuse
acct_000298,76.0,3.0,3.0,2.0,2.0,0.566,101.5,2.0,1.29,Safe,Potential Abuse,0.46966879517818433,0,Safe,Safe
acct_000299,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4942475518232648,0,Safe,Safe
acct_000300,24.0,4.0,3.0,3.0,3.0,0.5,397.9,2.0,0.41,Safe,Potential Abuse,0.5287542693415428,0,Safe,Potential Abuse
acct_000301,115.0,12.0,5.0,7.0,9.0,0.452,74129.0,3.0,1.96,Potential Abuse,Potential Abuse,0.5091017553960246,2,Potential Abuse,Potential Abuse
acct_000302,56.0,3.0,1.0,2.0,2.0,0.536,1994.7,2.0,0.99,Safe,Potential Abuse,0.44551837712379827,0,Safe,Safe
acct_000303,33.0,2.0,3.0,2.0,2.0,0.97,131.3,2.0,0.56,Safe,Potential Abuse,0.47219105014247664,0,Safe,Safe
acct_000304,73.0,2.0,3.0,2.0,2.0,0.986,927.4,2.0,1.25,Safe,Potential Abuse,0.43931661597983596,0,Safe,Safe
acct_000305,73.0,2.0,2.0,1.0,1.0,0.521,0.0,3.0,1.24,Safe,Potential Abuse,0.5002979597594253,0,Safe,Safe
acct_000306,66.0,8.0,3.0,6.0,6.0,0.47,210551.0,3.0,1.14,Potential Abuse,Potential Abuse,0.4646781014360818,2,Potential Abuse,Safe
acct_000307,122.0,14.0,3.0,10.0,11.0,0.434,189187.5,4.0,2.05,Potential Abuse,Abusive,0.555903369740832,2,Potential Abuse,Potential Abuse
acct_000308,24.0,4.0,1.0,4.0,4.0,0.875,1271.6,1.0,0.45,Safe,Potential Abuse,0.6025906173634508,0,Safe,Abusive
acct_000309,128.0,13.0,3.0,9.0,9.0,0.516,175112.0,3.0,2.18,Potential Abuse,Abusive,0.5460242019331563,2,Potential Abuse,Potential Abuse
acct_000310,201.0,70.0,9.0,15.0,19.0,0.184,1061079.3,8.0,3.58,Abusive,Abusive,0.6073117762480266,1,Abusive,Abusive
acct_000311,24.0,2.0,3.0,1.0,1.0,0.542,0.0,1.0,0.43,Safe,Safe,0.51886680479471,0,Safe,Potential Abuse
acct_000312,73.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.24,Safe,Safe,0.45241452208961164,0,Safe,Safe
acct_000313,46.0,8.0,4.0,7.0,7.0,0.413,808120.7,5.0,0.81,Potential Abuse,Potential Abuse,0.550324903881398,2,Potential Abuse,Potential Abuse
acct_000314,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe,0.4275132220426005,0,Safe,Safe
acct_000315,72.0,3.0,1.0,2.0,2.0,0.597,1831.6,2.0,1.22,Safe,Potential Abuse,0.45257494501418244,0,Safe,Safe
acct_000316,131.0,12.0,6.0,6.0,6.0,0.588,306968.0,4.0,2.2,Potential Abuse,Potential Abuse,0.544796927764785,2,Potential Abuse,Potential Abuse
acct_000317,32.0,2.0,1.0,1.0,1.0,0.531,0.0,1.0,0.55,Safe,Safe,0.5082828666514081,0,Safe,Potential Abuse
acct_000318,100.0,10.0,4.0,7.0,7.0,0.46,360045.5,4.0,1.7,Potential Abuse,Potential Abuse,0.4791971505543746,2,Potential Abuse,Safe
acct_000319,73.0,2.0,2.0,1.0,1.0,0.521,0.0,2.0,1.25,Safe,Safe,0.4608460947254329,0,Safe,Safe
acct_000320,113.0,12.0,4.0,11.0,11.0,0.469,664255.5,4.0,1.93,Potential Abuse,Abusive,0.5396575434076386,2,Potential Abuse,Potential Abuse
acct_000321,64.0,3.0,2.0,3.0,3.0,0.969,2183.9,2.0,1.09,Safe,Potential Abuse,0.47530550162558216,0,Safe,Safe
acct_000322,110.0,10.0,5.0,8.0,8.0,0.464,668591.8,3.0,1.87,Potential Abuse,Abusive,0.4939144975061936,2,Potential Abuse,Safe
acct_000323,56.0,2.0,1.0,2.0,2.0,0.982,529.0,2.0,0.94,Safe,Potential Abuse,0.4373057704663711,0,Safe,Safe
acct_000324,86.0,6.0,4.0,5.0,6.0,0.512,720699.0,5.0,1.45,Potential Abuse,Potential Abuse,0.5070084660175475,2,Potential Abuse,Potential Abuse
acct_000325,48.0,3.0,1.0,2.0,2.0,0.625,234.0,2.0,0.84,Safe,Potential Abuse,0.4650584326674074,0,Safe,Safe
acct_000326,32.0,3.0,3.0,1.0,1.0,0.719,0.0,2.0,0.56,Safe,Potential Abuse,0.511867872969992,0,Safe,Potential Abuse
acct_000327,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe,0.4336745428536232,0,Safe,Safe
acct_000328,64.0,2.0,3.0,2.0,2.0,0.984,990.5,2.0,1.09,Safe,Potential Abuse,0.4313481203651817,0,Safe,Safe
acct_000329,67.0,2.0,2.0,1.0,1.0,0.597,0.0,3.0,1.2,Safe,Potential Abuse,0.497942201509479,0,Safe,Safe
acct_000330,43.0,4.0,5.0,3.0,3.0,0.488,79794.4,3.0,0.75,Potential Abuse,Potential Abuse,0.501798033954778,2,Potential Abuse,Potential Abuse
acct_000331,357.0,100.0,12.0,15.0,19.0,0.118,900033.2,9.0,6.05,Abusive,Abusive,0.6536556029988813,1,Abusive,Abusive
acct_000332,50.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.88,Safe,Potential Abuse,0.49649346921253457,0,Safe,Safe
acct_000333,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe,0.45659527870720695,0,Safe,Safe
acct_000334,51.0,6.0,3.0,4.0,4.0,0.333,1552.8,3.0,0.88,Potential Abuse,Potential Abuse,0.5237860144753228,2,Potential Abuse,Potential Abuse
acct_000335,56.0,5.0,3.0,3.0,3.0,0.536,22818.5,4.0,0.98,Potential Abuse,Potential Abuse,0.4997526450701962,2,Potential Abuse,Safe
acct_000336,401.0,108.0,12.0,16.0,20.0,0.155,1061079.3,12.0,6.73,Abusive,Abusive,0.6668832036259901,1,Abusive,Abusive
acct_000337,122.0,8.0,4.0,7.0,7.0,0.402,479354.7,6.0,2.04,Potential Abuse,Abusive,0.5455070090161057,2,Potential Abuse,Potential Abuse
acct_000338,40.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.68,Safe,Safe,0.4647647453385563,0,Safe,Safe
acct_000339,64.0,2.0,2.0,2.0,2.0,0.984,3171.9,2.0,1.08,Safe,Potential Abuse,0.43215424122502444,0,Safe,Safe
acct_000340,94.0,10.0,5.0,7.0,8.0,0.489,82842.1,3.0,1.62,Potential Abuse,Potential Abuse,0.4806026149834454,2,Potential Abuse,Safe
acct_000341,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe,0.4758704684696306,0,Safe,Safe
acct_000342,301.0,98.0,14.0,16.0,20.0,0.196,1017629.8,12.0,5.06,Abusive,Abusive,0.6397936499527789,1,Abusive,Abusive
acct_000343,40.0,3.0,3.0,2.0,2.0,0.575,1856.5,2.0,0.67,Safe,Potential Abuse,0.4547953879032711,0,Safe,Safe
acct_000344,80.0,3.0,3.0,2.0,2.0,0.55,345.1,2.0,1.38,Safe,Potential Abuse,0.4604493665590979,0,Safe,Safe
acct_000345,48.0,2.0,2.0,2.0,2.0,0.979,356.7,2.0,0.81,Safe,Potential Abuse,0.429633136493342,0,Safe,Safe
acct_000346,106.0,10.0,6.0,8.0,8.0,0.5,146714.1,3.0,1.79,Potential Abuse,Abusive,0.5101404544971544,2,Potential Abuse,Potential Abuse
acct_000347,49.0,2.0,2.0,1.0,1.0,0.551,0.0,2.0,0.84,Safe,Safe,0.440170310654092,0,Safe,Safe
acct_000348,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe,0.45862356171191415,0,Safe,Safe
acct_000349,48.0,3.0,2.0,2.0,2.0,0.542,2123.4,2.0,0.83,Safe,Potential Abuse,0.43767605126261716,0,Safe,Safe
acct_000350,80.0,2.0,1.0,2.0,2.0,0.988,2270.3,2.0,1.36,Safe,Potential Abuse,0.45581264303078,0,Safe,Safe
acct_000351,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.07,Safe,Safe,0.43684661548453846,0,Safe,Safe
acct_000352,34.0,2.0,2.0,1.0,1.0,0.529,0.0,2.0,0.6,Safe,Safe,0.45123639765989104,0,Safe,Safe
acct_000353,122.0,5.0,4.0,3.0,4.0,0.434,74405.1,4.0,2.04,Potential Abuse,Potential Abuse,0.542074931036508,2,Potential Abuse,Potential Abuse
acct_000354,126.0,11.0,4.0,7.0,10.0,0.571,429958.6,3.0,2.15,Potential Abuse,Potential Abuse,0.5262979375970175,2,Potential Abuse,Potential Abuse
acct_000355,292.0,96.0,12.0,16.0,20.0,0.103,1017629.8,8.0,4.93,Abusive,Abusive,0.5873351418764625,1,Abusive,Abusive
acct_000356,32.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.57,Safe,Safe,0.4756454894082699,0,Safe,Safe
acct_000357,48.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.82,Safe,Safe,0.49817808051718004,0,Safe,Safe
acct_000358,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.4275820276425205,0,Safe,Safe
acct_000359,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.82,Safe,Safe,0.4274290935009448,0,Safe,Safe
acct_000360,72.0,3.0,1.0,2.0,2.0,0.5,1233.5,2.0,1.23,Safe,Potential Abuse,0.4556414028833575,0,Safe,Safe
acct_000361,32.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4328206696189945,0,Safe,Safe
acct_000362,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.61,Safe,Safe,0.4396033552854398,0,Safe,Safe
acct_000363,58.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.4186001614089874,0,Safe,Safe
acct_000364,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4942475518232648,0,Safe,Safe
acct_000365,26.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.54,Safe,Safe,0.4492241391429062,0,Safe,Safe
acct_000366,132.0,13.0,5.0,9.0,11.0,0.477,403218.5,4.0,2.29,Potential Abuse,Abusive,0.5418571581080055,2,Potential Abuse,Potential Abuse
acct_000367,83.0,8.0,4.0,6.0,6.0,0.361,62706.3,4.0,1.43,Potential Abuse,Potential Abuse,0.4919233241126017,2,Potential Abuse,Safe
