account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label
acct_001031,65.0,7.0,4.0,5.0,5.0,0.523,470940.7,3.0,1.11,Potential Abuse,Potential Abuse
acct_001032,170.0,64.0,7.0,16.0,18.0,0.176,838957.6,6.0,2.91,Abusive,Abusive
acct_001033,72.0,2.0,1.0,2.0,2.0,0.986,603.1,2.0,1.22,Safe,Potential Abuse
acct_001034,72.0,2.0,3.0,2.0,2.0,0.986,418.1,2.0,1.28,Safe,Potential Abuse
acct_001035,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse
acct_001036,82.0,2.0,2.0,2.0,2.0,0.988,144.1,2.0,1.39,Safe,Potential Abuse
acct_001037,204.0,69.0,12.0,15.0,19.0,0.127,965670.0,6.0,3.43,Abusive,Abusive
acct_001038,117.0,10.0,6.0,7.0,7.0,0.513,979263.5,5.0,1.97,Potential Abuse,Potential Abuse
acct_001039,72.0,2.0,1.0,2.0,2.0,0.986,2930.0,2.0,1.25,Safe,Potential Abuse
acct_001040,24.0,2.0,2.0,2.0,2.0,0.958,302.7,2.0,0.41,Safe,Potential Abuse
acct_001041,59.0,6.0,6.0,5.0,5.0,0.407,20433.7,3.0,0.99,Potential Abuse,Potential Abuse
acct_001042,217.0,80.0,12.0,16.0,19.0,0.129,959325.3,7.0,3.63,Abusive,Abusive
acct_001043,72.0,2.0,1.0,1.0,1.0,0.556,0.0,1.0,1.25,Safe,Safe
acct_001044,40.0,2.0,1.0,1.0,1.0,0.55,0.0,1.0,0.7,Safe,Safe
acct_001045,40.0,2.0,2.0,1.0,1.0,0.525,0.0,2.0,0.71,Safe,Safe
acct_001046,223.0,81.0,11.0,16.0,20.0,0.166,838957.6,8.0,3.82,Abusive,Abusive
acct_001047,81.0,2.0,3.0,2.0,2.0,0.988,1857.5,3.0,1.35,Safe,Potential Abuse
acct_001048,72.0,2.0,1.0,2.0,2.0,0.986,1139.5,2.0,1.21,Safe,Potential Abuse
acct_001049,66.0,3.0,3.0,2.0,2.0,0.561,719.1,2.0,1.13,Safe,Potential Abuse
acct_001050,41.0,2.0,2.0,2.0,2.0,0.976,389.0,2.0,0.7,Safe,Potential Abuse
acct_001051,81.0,7.0,3.0,4.0,4.0,0.481,1946.3,2.0,1.35,Safe,Potential Abuse
acct_001052,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.22,Safe,Potential Abuse
acct_001053,91.0,8.0,3.0,6.0,6.0,0.484,348596.5,4.0,1.56,Potential Abuse,Potential Abuse
acct_001054,24.0,2.0,1.0,1.0,1.0,0.542,0.0,1.0,0.4,Safe,Safe
acct_001055,207.0,77.0,6.0,16.0,20.0,0.087,959325.3,9.0,3.58,Abusive,Abusive
acct_001056,272.0,93.0,14.0,15.0,19.0,0.143,979263.5,8.0,4.56,Abusive,Abusive
acct_001057,82.0,3.0,2.0,2.0,2.0,0.512,2277.4,3.0,1.42,Safe,Potential Abuse
acct_001058,56.0,3.0,1.0,3.0,3.0,0.964,2008.4,2.0,0.99,Safe,Potential Abuse
acct_001059,48.0,2.0,2.0,2.0,2.0,0.979,483.2,2.0,0.87,Safe,Potential Abuse
acct_001060,377.0,145.0,12.0,16.0,20.0,0.106,904311.7,9.0,6.32,Abusive,Abusive
acct_001061,65.0,2.0,2.0,1.0,1.0,0.508,0.0,2.0,1.14,Safe,Safe
acct_001062,103.0,5.0,4.0,4.0,4.0,0.466,8438.7,4.0,1.74,Potential Abuse,Potential Abuse
acct_001063,25.0,3.0,2.0,2.0,2.0,0.52,19.5,2.0,0.44,Safe,Potential Abuse
acct_001064,221.0,80.0,8.0,16.0,20.0,0.109,919949.9,10.0,3.78,Abusive,Abusive
acct_001065,73.0,4.0,3.0,2.0,2.0,0.507,310545.7,2.0,1.24,Safe,Potential Abuse
acct_001066,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.54,Safe,Safe
acct_001067,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_001068,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001069,73.0,4.0,3.0,3.0,3.0,0.507,445755.1,2.0,1.23,Safe,Potential Abuse
acct_001070,64.0,2.0,1.0,1.0,1.0,0.594,0.0,2.0,1.09,Safe,Safe
acct_001071,64.0,3.0,1.0,2.0,2.0,0.531,92295.1,2.0,1.1,Safe,Potential Abuse
acct_001072,77.0,8.0,6.0,6.0,6.0,0.429,614415.0,3.0,1.31,Potential Abuse,Potential Abuse
acct_001073,56.0,3.0,1.0,2.0,2.0,0.518,759.0,2.0,0.95,Safe,Potential Abuse
acct_001074,55.0,5.0,6.0,4.0,4.0,0.618,3885.2,3.0,0.97,Potential Abuse,Potential Abuse
acct_001075,65.0,3.0,3.0,3.0,3.0,0.954,67807.4,2.0,1.11,Safe,Potential Abuse
acct_001076,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe
acct_001077,65.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.12,Safe,Potential Abuse
acct_001078,73.0,3.0,3.0,3.0,3.0,0.973,14132.0,2.0,1.24,Safe,Potential Abuse
acct_001079,24.0,2.0,1.0,1.0,1.0,0.583,0.0,2.0,0.43,Safe,Safe
acct_001080,72.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe
acct_001081,82.0,9.0,5.0,7.0,7.0,0.293,582703.5,4.0,1.41,Potential Abuse,Potential Abuse
acct_001082,26.0,3.0,3.0,2.0,2.0,0.5,203136.4,2.0,0.46,Safe,Potential Abuse
acct_001083,56.0,2.0,3.0,1.0,1.0,0.607,0.0,2.0,0.95,Safe,Safe
acct_001084,64.0,2.0,3.0,2.0,2.0,0.984,3971.4,2.0,1.08,Safe,Potential Abuse
acct_001085,303.0,94.0,6.0,16.0,20.0,0.135,996402.1,7.0,5.14,Abusive,Abusive
acct_001086,73.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.24,Safe,Safe
acct_001087,195.0,68.0,9.0,16.0,20.0,0.215,959220.5,10.0,3.29,Abusive,Abusive
acct_001088,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.38,Safe,Safe
acct_001089,394.0,133.0,7.0,16.0,20.0,0.112,878836.8,11.0,6.72,Abusive,Abusive
acct_001090,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.88,Safe,Safe
acct_001091,88.0,9.0,3.0,5.0,5.0,0.432,58821.4,3.0,1.47,Potential Abuse,Potential Abuse
acct_001092,67.0,4.0,5.0,3.0,3.0,0.552,561758.8,3.0,1.22,Potential Abuse,Potential Abuse
acct_001093,57.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_001094,64.0,2.0,2.0,1.0,1.0,0.516,0.0,2.0,1.09,Safe,Safe
acct_001095,32.0,2.0,2.0,2.0,2.0,0.969,19.6,2.0,0.57,Safe,Potential Abuse
acct_001096,56.0,2.0,2.0,2.0,2.0,0.982,113.3,2.0,0.96,Safe,Potential Abuse
acct_001097,115.0,9.0,5.0,6.0,6.0,0.252,350354.5,3.0,1.98,Potential Abuse,Potential Abuse
acct_001098,333.0,116.0,7.0,16.0,20.0,0.138,983647.9,8.0,5.6,Abusive,Abusive
acct_001099,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001100,123.0,11.0,3.0,7.0,9.0,0.528,724410.4,4.0,2.07,Potential Abuse,Potential Abuse
acct_001101,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.48,Safe,Safe
acct_001102,72.0,2.0,1.0,1.0,1.0,0.514,0.0,2.0,1.25,Safe,Safe
acct_001103,204.0,62.0,15.0,16.0,20.0,0.172,983647.9,6.0,3.43,Abusive,Abusive
acct_001104,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001105,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.49,Safe,Safe
acct_001106,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe
acct_001107,74.0,2.0,3.0,2.0,2.0,0.986,2371.1,2.0,1.26,Safe,Potential Abuse
acct_001108,233.0,63.0,15.0,15.0,19.0,0.176,1000465.4,7.0,3.9,Abusive,Abusive
acct_001109,40.0,4.0,1.0,3.0,3.0,0.525,835.1,1.0,0.67,Safe,Potential Abuse
acct_001110,72.0,2.0,2.0,2.0,2.0,0.986,756.4,2.0,1.27,Safe,Potential Abuse
acct_001111,83.0,7.0,5.0,7.0,7.0,0.542,178513.2,4.0,1.41,Potential Abuse,Potential Abuse
acct_001112,66.0,2.0,2.0,2.0,2.0,0.985,14646.2,2.0,1.11,Safe,Potential Abuse
acct_001113,64.0,2.0,1.0,2.0,2.0,0.984,989.1,3.0,1.1,Safe,Potential Abuse
acct_001114,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.81,Safe,Safe
acct_001115,49.0,3.0,3.0,2.0,2.0,0.49,345972.0,2.0,0.87,Safe,Potential Abuse
acct_001116,82.0,2.0,3.0,1.0,1.0,0.549,0.0,2.0,1.39,Safe,Safe
acct_001117,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe
acct_001118,42.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe
acct_001119,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe
acct_001120,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.66,Safe,Safe
acct_001121,61.0,5.0,3.0,5.0,5.0,0.492,250116.4,6.0,1.03,Potential Abuse,Abusive
acct_001122,106.0,11.0,3.0,8.0,9.0,0.5,525336.1,4.0,1.84,Potential Abuse,Abusive
acct_001123,40.0,2.0,1.0,1.0,1.0,0.5,0.0,2.0,0.7,Safe,Safe
acct_001124,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.24,Safe,Safe
acct_001125,32.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.56,Safe,Potential Abuse
acct_001126,64.0,2.0,1.0,1.0,1.0,0.562,0.0,2.0,1.11,Safe,Safe
acct_001127,81.0,4.0,2.0,3.0,3.0,0.494,847.4,2.0,1.37,Safe,Potential Abuse
acct_001128,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001129,49.0,3.0,3.0,2.0,2.0,0.49,540.8,2.0,0.88,Safe,Potential Abuse
acct_001130,61.0,8.0,6.0,7.0,7.0,0.557,33553.9,3.0,1.05,Potential Abuse,Potential Abuse
acct_001131,64.0,3.0,2.0,2.0,2.0,0.562,920.5,2.0,1.1,Safe,Potential Abuse
acct_001132,64.0,5.0,5.0,5.0,5.0,0.547,10642.5,2.0,1.09,Potential Abuse,Potential Abuse
acct_001133,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001134,24.0,3.0,2.0,2.0,2.0,0.542,230.4,2.0,0.44,Safe,Potential Abuse
acct_001135,24.0,3.0,1.0,2.0,2.0,0.625,1299.2,1.0,0.42,Safe,Potential Abuse
acct_001136,80.0,2.0,1.0,2.0,2.0,0.988,2430.5,2.0,1.37,Safe,Potential Abuse
acct_001137,95.0,12.0,3.0,8.0,8.0,0.526,519563.1,3.0,1.61,Potential Abuse,Abusive
acct_001138,47.0,6.0,3.0,4.0,4.0,0.532,206698.1,3.0,0.86,Potential Abuse,Potential Abuse
acct_001139,72.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.26,Safe,Potential Abuse
acct_001140,81.0,2.0,3.0,2.0,2.0,0.988,2326.5,2.0,1.37,Safe,Potential Abuse
acct_001141,24.0,2.0,3.0,2.0,2.0,0.958,163.7,1.0,0.4,Safe,Potential Abuse
acct_001142,56.0,3.0,3.0,2.0,2.0,0.536,239.1,2.0,0.96,Safe,Potential Abuse
acct_001143,32.0,2.0,1.0,1.0,1.0,0.531,0.0,1.0,0.55,Safe,Safe
acct_001144,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.94,Safe,Safe
acct_001145,56.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.96,Safe,Potential Abuse
acct_001146,111.0,6.0,6.0,4.0,5.0,0.568,91766.3,3.0,1.91,Potential Abuse,Potential Abuse
acct_001147,55.0,7.0,6.0,6.0,6.0,0.473,645703.5,3.0,1.03,Potential Abuse,Potential Abuse
acct_001148,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe
acct_001149,42.0,3.0,5.0,2.0,3.0,0.5,78314.6,2.0,0.74,Potential Abuse,Potential Abuse
acct_001150,48.0,2.0,3.0,1.0,1.0,0.583,0.0,2.0,0.89,Safe,Safe
acct_001151,64.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.08,Safe,Potential Abuse
acct_001152,124.0,10.0,5.0,6.0,7.0,0.484,107107.9,5.0,2.08,Potential Abuse,Potential Abuse
acct_001153,117.0,7.0,3.0,6.0,6.0,0.53,722971.5,3.0,1.97,Potential Abuse,Potential Abuse
acct_001154,102.0,7.0,5.0,6.0,6.0,0.451,662430.9,3.0,1.73,Potential Abuse,Potential Abuse
acct_001155,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe
acct_001156,42.0,2.0,3.0,1.0,1.0,0.571,0.0,3.0,0.71,Safe,Potential Abuse
acct_001157,59.0,5.0,5.0,5.0,5.0,0.661,491823.9,3.0,0.99,Potential Abuse,Potential Abuse
acct_001158,83.0,10.0,3.0,5.0,6.0,0.337,199518.8,4.0,1.4,Potential Abuse,Potential Abuse
acct_001159,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001160,91.0,8.0,6.0,7.0,8.0,0.505,401039.5,3.0,1.57,Potential Abuse,Potential Abuse
acct_001161,84.0,6.0,5.0,4.0,5.0,0.5,144882.1,3.0,1.42,Potential Abuse,Potential Abuse
acct_001162,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001163,277.0,99.0,8.0,16.0,20.0,0.159,938722.4,10.0,4.75,Abusive,Abusive
acct_001164,112.0,14.0,6.0,7.0,9.0,0.277,345972.0,4.0,1.92,Potential Abuse,Potential Abuse
acct_001165,64.0,2.0,1.0,2.0,2.0,0.984,109.6,2.0,1.08,Safe,Potential Abuse
acct_001166,32.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe
acct_001167,40.0,2.0,3.0,1.0,1.0,0.55,0.0,2.0,0.71,Safe,Safe
acct_001168,32.0,2.0,3.0,1.0,1.0,0.531,0.0,1.0,0.55,Safe,Safe
acct_001169,32.0,2.0,2.0,2.0,2.0,0.969,1887.0,2.0,0.57,Safe,Potential Abuse
acct_001170,40.0,2.0,2.0,2.0,2.0,0.975,164.7,2.0,0.67,Safe,Potential Abuse
acct_001171,33.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.56,Safe,Safe
acct_001172,278.0,104.0,8.0,16.0,20.0,0.086,931411.7,8.0,4.64,Abusive,Abusive
acct_001173,64.0,2.0,3.0,1.0,1.0,0.516,0.0,2.0,1.11,Safe,Safe
acct_001174,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.45,Safe,Safe
acct_001175,82.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.38,Safe,Potential Abuse
acct_001176,41.0,4.0,2.0,2.0,2.0,0.585,1768.2,2.0,0.7,Safe,Potential Abuse
acct_001177,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.41,Safe,Safe
acct_001178,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001179,32.0,2.0,2.0,1.0,1.0,0.531,0.0,2.0,0.61,Safe,Safe
acct_001180,81.0,2.0,3.0,1.0,1.0,0.519,0.0,2.0,1.4,Safe,Safe
acct_001181,56.0,3.0,2.0,2.0,2.0,0.964,1067.6,3.0,0.94,Safe,Potential Abuse
acct_001182,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe
acct_001183,48.0,2.0,1.0,2.0,2.0,0.979,14469.6,2.0,0.81,Safe,Potential Abuse
acct_001184,64.0,2.0,1.0,1.0,1.0,0.516,0.0,3.0,1.1,Safe,Potential Abuse
acct_001185,42.0,2.0,3.0,1.0,1.0,0.619,0.0,2.0,0.73,Safe,Safe
acct_001186,33.0,2.0,3.0,1.0,2.0,0.97,15.7,2.0,0.62,Safe,Safe
acct_001187,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe
acct_001188,56.0,5.0,4.0,3.0,3.0,0.321,6394.0,3.0,1.18,Potential Abuse,Potential Abuse
acct_001189,251.0,80.0,8.0,16.0,19.0,0.159,1017629.8,7.0,4.25,Abusive,Abusive
acct_001190,126.0,12.0,4.0,8.0,9.0,0.278,358844.7,4.0,2.11,Potential Abuse,Abusive
acct_001191,59.0,3.0,3.0,2.0,2.0,0.966,81507.8,2.0,1.04,Safe,Potential Abuse
acct_001192,64.0,4.0,1.0,2.0,2.0,0.531,3632.4,2.0,1.08,Safe,Potential Abuse
acct_001193,40.0,3.0,1.0,2.0,2.0,0.55,209.9,2.0,0.69,Safe,Potential Abuse
acct_001194,72.0,6.0,5.0,6.0,6.0,0.5,209662.8,3.0,1.21,Potential Abuse,Potential Abuse
acct_001195,57.0,2.0,2.0,2.0,2.0,0.982,8689.0,2.0,0.97,Safe,Potential Abuse
acct_001196,56.0,3.0,3.0,3.0,3.0,0.964,1021.6,3.0,0.98,Safe,Potential Abuse
acct_001197,71.0,3.0,6.0,3.0,3.0,0.507,12405.9,3.0,1.21,Potential Abuse,Potential Abuse
acct_001198,40.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe
acct_001199,56.0,3.0,1.0,2.0,2.0,0.536,1540.7,2.0,0.97,Safe,Potential Abuse
acct_001200,56.0,2.0,1.0,1.0,1.0,0.554,0.0,2.0,0.96,Safe,Safe
acct_001201,74.0,3.0,2.0,3.0,3.0,0.973,404060.3,3.0,1.28,Safe,Potential Abuse
acct_001202,64.0,3.0,1.0,3.0,3.0,0.969,2218.3,2.0,1.11,Safe,Potential Abuse
acct_001203,48.0,4.0,1.0,3.0,3.0,0.5,1245.6,2.0,0.83,Safe,Potential Abuse
acct_001204,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe
acct_001205,60.0,11.0,5.0,7.0,7.0,0.333,332134.0,3.0,1.02,Potential Abuse,Potential Abuse
acct_001206,297.0,96.0,7.0,16.0,20.0,0.091,1112232.4,10.0,5.01,Abusive,Abusive
acct_001207,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.22,Safe,Safe
acct_001208,74.0,2.0,2.0,1.0,1.0,0.608,0.0,2.0,1.33,Safe,Safe
acct_001209,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001210,40.0,2.0,2.0,1.0,1.0,0.55,0.0,1.0,0.68,Safe,Safe
acct_001211,67.0,4.0,6.0,3.0,3.0,0.552,60368.0,3.0,1.19,Potential Abuse,Potential Abuse
acct_001212,41.0,3.0,3.0,1.0,1.0,0.634,0.0,2.0,0.71,Safe,Potential Abuse
acct_001213,56.0,2.0,2.0,2.0,2.0,0.982,13.9,2.0,0.98,Safe,Potential Abuse
acct_001214,57.0,2.0,3.0,2.0,2.0,0.982,564.7,2.0,1.02,Safe,Potential Abuse
acct_001215,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.48,Safe,Safe
acct_001216,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.58,Safe,Safe
acct_001217,81.0,2.0,3.0,2.0,2.0,0.988,334.1,3.0,1.35,Safe,Potential Abuse
acct_001218,126.0,9.0,6.0,5.0,6.0,0.437,189533.8,4.0,2.12,Potential Abuse,Potential Abuse
acct_001219,72.0,3.0,2.0,3.0,3.0,0.972,1676.5,2.0,1.25,Safe,Potential Abuse
acct_001220,71.0,9.0,5.0,5.0,6.0,0.437,313276.2,3.0,1.19,Potential Abuse,Potential Abuse
acct_001221,191.0,60.0,15.0,15.0,19.0,0.188,871458.7,6.0,3.21,Abusive,Abusive
acct_001222,49.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001223,118.0,12.0,3.0,8.0,8.0,0.263,70754.4,3.0,1.98,Potential Abuse,Abusive
acct_001224,207.0,70.0,15.0,16.0,20.0,0.15,959325.3,8.0,3.48,Abusive,Abusive
acct_001225,66.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.12,Safe,Potential Abuse
acct_001226,113.0,6.0,6.0,4.0,4.0,0.434,68549.8,4.0,1.89,Potential Abuse,Potential Abuse
acct_001227,45.0,5.0,4.0,5.0,5.0,0.533,6008.8,3.0,0.78,Potential Abuse,Potential Abuse
acct_001228,282.0,95.0,7.0,16.0,20.0,0.17,1061079.3,12.0,4.74,Abusive,Abusive
acct_001229,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001230,67.0,2.0,3.0,1.0,1.0,0.507,0.0,3.0,1.14,Safe,Potential Abuse
acct_001231,266.0,87.0,15.0,16.0,20.0,0.135,1017629.8,7.0,4.56,Abusive,Abusive
acct_001232,48.0,3.0,1.0,2.0,2.0,0.521,415.4,2.0,0.81,Safe,Potential Abuse
acct_001233,124.0,10.0,6.0,8.0,8.0,0.516,310545.7,4.0,2.08,Potential Abuse,Abusive
acct_001234,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe
acct_001235,32.0,4.0,2.0,3.0,3.0,0.5,733.6,1.0,0.59,Safe,Potential Abuse
acct_001236,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001237,122.0,14.0,3.0,9.0,10.0,0.426,544186.1,4.0,2.08,Potential Abuse,Abusive
acct_001238,80.0,2.0,3.0,2.0,2.0,0.988,273.0,2.0,1.36,Safe,Potential Abuse
acct_001239,80.0,5.0,5.0,5.0,5.0,0.538,154076.5,3.0,1.47,Potential Abuse,Potential Abuse
acct_001240,49.0,2.0,3.0,2.0,2.0,0.98,76060.5,2.0,0.83,Safe,Potential Abuse
acct_001241,25.0,3.0,3.0,1.0,1.0,0.48,0.0,2.0,0.42,Safe,Potential Abuse
acct_001242,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.94,Safe,Safe
acct_001243,81.0,2.0,3.0,2.0,2.0,0.988,172.6,2.0,1.38,Safe,Potential Abuse
acct_001244,64.0,3.0,3.0,2.0,2.0,0.516,335.6,2.0,1.11,Safe,Potential Abuse
acct_001245,48.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe
acct_001246,116.0,6.0,6.0,5.0,5.0,0.517,146056.3,4.0,1.94,Potential Abuse,Potential Abuse
acct_001247,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001248,82.0,2.0,3.0,1.0,1.0,0.573,0.0,3.0,1.38,Safe,Potential Abuse
acct_001249,56.0,4.0,2.0,3.0,3.0,0.5,4966.1,2.0,1.01,Safe,Potential Abuse
acct_001250,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001251,48.0,2.0,3.0,2.0,2.0,0.979,3765.3,2.0,0.8,Safe,Potential Abuse
acct_001252,24.0,2.0,3.0,1.0,1.0,0.625,0.0,1.0,0.42,Safe,Safe
acct_001253,88.0,11.0,5.0,9.0,9.0,0.477,112189.9,3.0,1.48,Potential Abuse,Abusive
acct_001254,64.0,2.0,3.0,2.0,2.0,0.984,60.7,2.0,1.14,Safe,Potential Abuse
acct_001255,193.0,77.0,15.0,15.0,19.0,0.233,1000465.4,8.0,3.3,Abusive,Abusive
acct_001256,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe
acct_001257,127.0,5.0,4.0,4.0,4.0,0.52,40531.0,3.0,2.16,Potential Abuse,Potential Abuse
acct_001258,93.0,9.0,6.0,8.0,8.0,0.484,123966.1,3.0,1.55,Potential Abuse,Abusive
acct_001259,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001260,68.0,8.0,3.0,5.0,6.0,0.471,366785.3,4.0,1.18,Potential Abuse,Potential Abuse
acct_001261,64.0,2.0,1.0,1.0,1.0,0.547,0.0,2.0,1.1,Safe,Safe
acct_001262,72.0,2.0,1.0,1.0,1.0,0.528,0.0,2.0,1.22,Safe,Safe
acct_001263,64.0,3.0,1.0,3.0,3.0,0.969,821.1,2.0,1.09,Safe,Potential Abuse
acct_001264,51.0,2.0,2.0,2.0,2.0,0.98,505.1,2.0,0.85,Safe,Potential Abuse
acct_001265,67.0,6.0,6.0,4.0,4.0,0.507,401808.6,3.0,1.12,Potential Abuse,Potential Abuse
acct_001266,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001267,70.0,6.0,5.0,3.0,5.0,0.5,52503.4,3.0,1.18,Potential Abuse,Potential Abuse
acct_001268,393.0,122.0,9.0,16.0,20.0,0.165,904311.7,8.0,6.56,Abusive,Abusive
acct_001269,59.0,2.0,3.0,2.0,2.0,0.983,758.2,2.0,1.05,Safe,Potential Abuse
acct_001270,81.0,5.0,2.0,4.0,4.0,0.543,19073.8,2.0,1.39,Safe,Potential Abuse
acct_001271,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe
acct_001272,124.0,6.0,4.0,5.0,5.0,0.5,352953.3,3.0,2.09,Potential Abuse,Potential Abuse
acct_001273,24.0,3.0,1.0,1.0,1.0,0.5,0.0,2.0,0.52,Safe,Potential Abuse
acct_001274,40.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.72,Safe,Potential Abuse
acct_001275,118.0,6.0,3.0,4.0,4.0,0.483,1019636.0,5.0,1.98,Potential Abuse,Potential Abuse
acct_001276,107.0,10.0,4.0,6.0,7.0,0.421,771154.4,3.0,1.81,Potential Abuse,Potential Abuse
acct_001277,64.0,2.0,3.0,1.0,1.0,0.578,0.0,2.0,1.07,Safe,Safe
acct_001278,40.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe
acct_001279,48.0,2.0,3.0,1.0,1.0,0.604,0.0,2.0,0.86,Safe,Safe
acct_001280,33.0,2.0,3.0,1.0,1.0,0.545,0.0,2.0,0.57,Safe,Safe
acct_001281,76.0,12.0,4.0,8.0,8.0,0.329,529163.6,3.0,1.37,Potential Abuse,Abusive
acct_001282,72.0,2.0,3.0,2.0,2.0,0.986,166.0,2.0,1.23,Safe,Potential Abuse
acct_001283,75.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.28,Safe,Potential Abuse
acct_001284,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe
acct_001285,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001286,32.0,2.0,1.0,1.0,1.0,0.531,0.0,2.0,0.57,Safe,Safe
acct_001287,42.0,4.0,5.0,3.0,3.0,0.595,14586.4,2.0,0.71,Potential Abuse,Potential Abuse
acct_001288,73.0,3.0,3.0,3.0,3.0,0.973,4083.7,2.0,1.29,Safe,Potential Abuse
acct_001289,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.75,Safe,Safe
